,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
1516,58646434,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxy-1-methoxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2,6-bis(trifluoromethyl)benzenesulfonamide",CC(C(COC)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)C(F)(F)F)S(=O)(=O)N)C(F)(F)F)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba566c0>,0,0.5821493624772313,-9.485,>-11
173,10222541,"4-[[5-Amino-1-(3-chlorothiophene-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=C(C=CS3)Cl)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e810>,0,0.627949409916623,-9.484,>-11
1525,58646471,"2-bromo-4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-6-propan-2-ylbenzenesulfonamide",CC(C)C1=C(C(=CC(=C1)NC2=NC=C(C(=N2)NC(C)C(C)O)Br)Br)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56ab0>,0,0.5971192637563069,-9.482,>-11
904,21068127,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]ethanesulfonamide",CCS(=O)(=O)NCCCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ef5a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba453f0>,0,0.504579260065092,-9.481,>-11
1537,58646493,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-fluoro-6-(hydroxymethyl)benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)F)S(=O)(=O)N)CO,<rdkit.Chem.rdchem.Mol object at 0x7f54fba01230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56ff0>,0,0.5724485423642739,-9.481,>-11
1334,44588942,4-[[4-(3-cyclopentyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide,CC1=NC=C(N1C2CCCC2)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fb760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba515b0>,0,0.8733233979135618,-9.479,>-11
2069,69832508,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[2-(1,2-thiazol-3-yloxy)ethyl]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC4=NSC=C4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66810>,0,0.8077496274217586,-9.467,>-11
1497,58646379,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-hydroxy-6-methylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)O)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba000b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55e70>,0,0.5413010013806675,-9.465,>-11
417,17933176,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-hydroxyethyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdcf20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36ce0>,0,0.5503725782414308,-9.454,>-11
907,21068131,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]methanesulfonamide",CS(=O)(=O)NCCCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ef6f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba45540>,0,0.5209727026880429,-9.447,>-11
1535,58646486,"2,6-dibromo-4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)Br)S(=O)(=O)N)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba01150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56f10>,0,0.5971192637563069,-9.444,>-11
1619,58996897,4-[[5-Bromo-4-(3-iminobutan-2-ylamino)pyrimidin-2-yl]amino]benzenesulfonamide,CC(C(=N)C)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba03680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba594d0>,0,0.5043492395951412,-9.441,>-11
909,21068136,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]propane-1-sulfonamide",CCCS(=O)(=O)NCCCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ef7d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba45620>,0,0.504579260065092,-9.424,>-11
1517,58646444,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-iodo-6-methoxybenzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)I)S(=O)(=O)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56730>,0,0.5905618867071265,-9.42,>-11
181,10271130,"4-[[5-Amino-1-(4-methylthiadiazole-5-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC1=C(SN=N1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2eb90>,0,0.6131953115559673,-9.417,>-11
2682,142660403,"4-[[5-chloro-4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(3-methoxypropyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2Cl)NC3=CC=C(C=C3)S(=O)(=O)NCCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba23ae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba79930>,0,0.6066725534610512,-9.404,>-11
876,21067901,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]methanesulfonamide",CS(=O)(=O)NCCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ee960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba447b0>,0,0.5209727026880429,-9.402,>-11
418,17933177,N-(cyclopropylmethyl)-4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]benzenesulfonamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC4CC4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdcf90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36d50>,0,0.5737704918032787,-9.399,>-11
1952,68881222,4-[[4-[3-(cyclopropylmethyl)-2-methylimidazol-4-yl]pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide,CC1=NC=C(N1CC2CC2)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0d2a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba63060>,0,0.6531828826910795,-9.395,>-11
1149,23106574,"4-[(E)-[[4-(1,3-oxazol-5-yl)phenyl]hydrazinylidene]methyl]benzenesulfonamide",C1=CC(=CC=C1C=NNC2=CC=C(C=C2)C3=CN=CO3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f6500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4c350>,0,0.5096062473111653,-9.393,>-11
2039,69561711,4-[[2-[4-(5-Oxazolyl)phenyl]hydrazinylidene]methyl]benzenesulfonamide,C1=CC(=CC=C1C=NNC2=CC=C(C=C2)C3=CN=CO3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0fca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65af0>,0,0.5096062473111653,-9.393,>-11
2679,142660397,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[2-(1,2,5-thiadiazol-3-yloxy)ethyl]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC4=NSN=C4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba23990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba797e0>,0,0.8360655737704918,-9.369,>-11
1522,58646461,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxy-1-methoxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-hydroxy-6-(trifluoromethyl)benzenesulfonamide",CC(C(COC)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)O)S(=O)(=O)N)C(F)(F)F)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56960>,0,0.5657559198542804,-9.364,>-11
177,10238366,N-(2-ethoxyethyl)-4-[[4-(3-methyl-2-propylimidazol-4-yl)pyrimidin-2-yl]amino]benzenesulfonamide,CCCC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOCC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e9d0>,0,0.5739496551106333,-9.358,>-11
398,17933136,"N-(2-methoxyethyl)-4-(4-(1,2,4-trimethyl-1H-imidazol-5-yl)pyrimidin-2-ylamino)benzenesulfonamide",CC1=C(N(C(=N1)C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdc6d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36490>,0,0.6110283159463488,-9.353,>-11
1490,58646368,"2-bromo-4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-6-cyanobenzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)Br)S(=O)(=O)N)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ffd10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55b60>,0,0.5971192637563069,-9.343,>-11
873,21067897,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]ethanesulfonamide",CCS(=O)(=O)NCCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ee810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba44660>,0,0.504579260065092,-9.341,>-11
424,17933189,"4-[[5-chloro-4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2Cl)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36ff0>,0,0.660323820227072,-9.337,>-11
1233,24888165,4-[[4-(3-ethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide,CCN1C=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f8ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4e880>,0,0.643994364499605,-9.328,>-11
28,5330803,"4-[[5-Amino-1-(2-thienylcarbonyl)-1h-1,2,4-triazol-3-yl]amino]-benzenesulfonamide",C1=CSC(=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a3b0>,0,0.6804084263100657,-9.327,>-11
1212,24866689,"N-[(1R,3S)-3-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]cyclopentyl]methanesulfonamide",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3CCC(C3)NS(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f8190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4df50>,0,0.5410141913383901,-9.319,>-11
1886,68556845,N-[cis-3-[[5-Fluoro-4-(2-methyl-3-propan-2-yl-imidazol-4-yl)pyrimidin-2-yl]amino]cyclopentyl]methanesulfonamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3CCC(C3)NS(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0b300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba61150>,0,0.5410141913383901,-9.319,>-11
1887,68556854,N-[3-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]cyclopentyl]methanesulfonamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3CCC(C3)NS(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0b370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba611c0>,0,0.5410141913383901,-9.319,>-11
1542,58646508,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-chloro-6-(hydroxymethyl)benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)Cl)S(=O)(=O)N)CO,<rdkit.Chem.rdchem.Mol object at 0x7f54fba01460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba57220>,0,0.6053159850677824,-9.316,>-11
2629,136870403,"N-[2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethyl]-N-methyl-4-[(7-oxo-6H-pyrrolo[2,3-g][1,3]benzothiazol-8-ylidene)amino]benzenesulfonamide",CN(CCOCCOCCOCCOC)S(=O)(=O)C1=CC=C(C=C1)N=C2C3=C(C=CC4=C3SC=N4)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba21cb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba77a70>,0,0.6723740133576199,-9.313,>-11
193,10291400,"4-[[5-Amino-1-(furan-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=COC(=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2f0d0>,0,0.5902444918838362,-9.298,>-11
880,21067986,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]propane-1-sulfonamide",CCCS(=O)(=O)NCCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eeb20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba44970>,0,0.504579260065092,-9.291,>-11
2046,69664337,"4-[[5-Amino-1-(2-chlorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC=C(C(=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65e00>,0,0.5327868852459017,-9.253,>-11
414,17933172,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-ethylbenzenesulfonamide",CCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C(N3C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdcdd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36b90>,0,0.5421758569299554,-9.244,>-11
1137,22273574,4-[[5-chloro-4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide,CCN1C(=NC=C1C2=NC(=NC=C2Cl)NC3=CC=C(C=C3)S(=O)(=O)NCCOC)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f5f50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4bd10>,0,0.6767172628500229,-9.24,>-11
1598,58890871,4-[[5-Bromo-4-(3-hydroxybutan-2-ylamino)pyrimidin-2-yl]amino]benzenesulfonamide,CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58ba0>,0,0.6948893006270056,-9.234,>-11
1336,44588989,"4-(4-(1,2-dimethyl-1H-imidazol-5-yl)pyrimidin-2-ylamino)-N-(3-isopropoxypropyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCCOC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fb840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba51690>,0,0.8688524590163934,-9.231,>-11
2676,142660387,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-prop-2-ynylbenzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC#C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba23840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba79690>,0,0.5257824143070046,-9.187,>-11
2078,69833850,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-propylbenzenesulfonamide",CCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C(N3C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66c70>,0,0.6077496274217586,-9.184,>-11
1154,23149452,"4-[[5-Amino-1-(1,2-oxazole-5-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=CC=NO3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f6730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4c580>,0,0.6278688524590164,-9.182,>-11
1601,58891265,4-[[5-Bromo-4-(2-hydroxypentan-3-ylamino)pyrimidin-2-yl]amino]benzenesulfonamide,CCC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02ea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58cf0>,0,0.5707675207675208,-9.181,>-11
216,10477047,"5-[[5-bromo-4-[[(2S,3S)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]pyridine-2-sulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CN=C(C=C2)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5d20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2fae0>,0,0.645982196801869,-9.177,>-11
206,10364632,5-[[5-Bromo-4-(3-hydroxybutan-2-ylamino)pyrimidin-2-yl]amino]pyridine-2-sulfonamide,CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CN=C(C=C2)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd58c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2f680>,0,0.645982196801869,-9.177,>-11
85,9844847,"5-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]pyridine-2-sulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CN=C(C=C2)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2bd80>,0,0.645982196801869,-9.177,>-11
2685,142660409,4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(3-hydroxypropyl)benzenesulfonamide,CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCCO)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba23ca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba79af0>,0,0.6721311475409836,-9.159,>-11
1511,58646425,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-hydroxy-6-methoxybenzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)OC)S(=O)(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba006d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56490>,0,0.5741684440841757,-9.159,>-11
1224,24887750,4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-propan-2-yloxyethyl)benzenesulfonamide,CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC(C)C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f86d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4e490>,0,0.7421758569299552,-9.151,>-11
180,10270132,"4-[[5-Amino-1-(thiophene-3-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=CSC=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2eb20>,0,0.6115559672936722,-9.146,>-11
1492,58646371,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxy-1-methoxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-tert-butyl-6-methylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)C(C)(C)C)NC2=NC=C(C(=N2)NC(COC)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ffdf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55c40>,0,0.5100182149362478,-9.146,>-11
1222,24887747,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(1-propoxypropan-2-yl)benzenesulfonamide",CCCOCC(C)NS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C(N3C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f85f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4e3b0>,0,0.5126676602086438,-9.128,>-11
2678,142660393,"4-[[5-bromo-4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(3-methoxypropyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2Br)NC3=CC=C(C=C3)S(=O)(=O)NCCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba23920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba79770>,0,0.5640496026413789,-9.108,>-11
1530,58646479,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-hydroxy-6-(hydroxymethyl)benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)O)S(=O)(=O)N)CO,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56ce0>,0,0.5889225424448314,-9.105,>-11
2024,69314621,N-(2-methoxyethyl)-4-[[4-[3-methyl-2-(2-methylprop-1-enyl)imidazol-4-yl]pyrimidin-2-yl]amino]benzenesulfonamide,CC(=CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0f3e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65230>,0,0.5756883535706433,-9.102,>-11
1232,24888164,N-(2-methoxyethyl)-4-[[4-(3-propylimidazol-4-yl)pyrimidin-2-yl]amino]benzenesulfonamide,CCCN1C=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f8a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4e810>,0,0.6276009218766542,-9.101,>-11
2288,88015082,4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-prop-2-ynylbenzenesulfonamide,CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC#C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba17990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6d7e0>,0,0.6110283159463488,-9.1,>-11
